QID,WD_Titel,BiB_URL,BiB_Titel,LON,LAT
Q115326822,Jungbär,https://bildhauerei-in-berlin.de/bildwerk/jungbaer-8364/,Jungbär,13.527307,52.497512
Q115155642,Terpsichore,https://bildhauerei-in-berlin.de/bildwerk/terpsichore-8540/,Terpsichore,13.522941,52.505466
Q115326669,Elchkälbchen,https://bildhauerei-in-berlin.de/bildwerk/elchkaelbchen-8366/,Elchkälbchen,13.5296236,52.5078708
Q115168890,Athena,https://bildhauerei-in-berlin.de/bildwerk/athena-8537/,Athena,13.522830,52.506108
