QID,WD_Titel,BiB_URL,BiB_Titel,LON,LAT
Q109860940,Frauenstatue,https://bildhauerei-in-berlin.de/bildwerk/frauenstatue-7235/,Frauenstatue,13.255024,52.509958
Q109866226,Große Kniende,https://bildhauerei-in-berlin.de/bildwerk/grosse-kniende-7234/,Große Kniende,13.255024,52.509958
Q1444384,Menschenlandschaft Berlin,https://bildhauerei-in-berlin.de/bildwerk/blau-bogen-wiese-5132/,Blau-Bogen-Wiese,13.443191,52.500814
Q109676114,Liegende – aufgestützt,https://bildhauerei-in-berlin.de/bildwerk/liegende-aufgestuetzt-8546/,Liegende - aufgestützt,13.530574,52.499539
