QID,WD_Titel,BiB_URL,BiB_Titel,LON,LAT
Q116320102,Meditationsraum,https://bildhauerei-in-berlin.de/bildwerk/meditationsraum-4969/,Meditationsraum,13.346184,52.464151
Q116180053,Kauernde,https://bildhauerei-in-berlin.de/bildwerk/kauernde-5370/,Kauernde,13.255024,52.509958
Q116060149,In Wind und Sonne,https://bildhauerei-in-berlin.de/bildwerk/in-wind-und-sonne-5575/,In Wind und Sonne,13.307560,52.456481
Q116299272,Taschenpyramide,https://bildhauerei-in-berlin.de/bildwerk/taschenpyramide-5040/,Taschenpyramide,13.347364,52.463520
