QID,BiB_ID,BiB_URL,title,creator,objectName,material,productionDate,location
Q110917739,4843,https://bildhauerei-in-berlin.de/bildwerk/ramificazioni-verzweigungen-4843/,Ramificazioni-Verzweigungen,"Haisch, Eckart",Freiplastik|Abstrakte Plastik|Land-art,Stahlbeton|Draht|Beton,1983-1985,"Britzer Garten, Buckower Damm"
Q110921200,7512,https://bildhauerei-in-berlin.de/bildwerk/tangentiale-beruehrung-7512/,Tangentiale Berührung,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl,1988-1990,"Lietzenseepark, Eingang Witzlebenstraße/Lietzenseeufer"
Q110392297,7512,https://bildhauerei-in-berlin.de/bildwerk/tangentiale-beruehrung-7512/,Tangentiale Berührung,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl,1988-1990,"Lietzenseepark, Eingang Witzlebenstraße/Lietzenseeufer"
Q110926712,4588,https://bildhauerei-in-berlin.de/bildwerk/bodenskulptur-environment-4588/,Bodenskulptur-Environment,"Anlauf, Günter",Bodengestaltung|Freiplastik,Eisen,1983-1990,"Einsteinufer 17-19, zwischen TU-Institut für Elektrotechnik und dem Landwehrkanal"
Q110929989,4829,https://bildhauerei-in-berlin.de/bildwerk/aeskulap-brunnenplastik-4829/,Äskulap (Brunnenplastik),"Haase, Volkmar",Abstrakte Plastik|Brunnenfigur,Edelstahl|Granit,1979,"Rathausstraße 27, vor dem Gesundheitsamt"
Q110935309,4826,https://bildhauerei-in-berlin.de/bildwerk/freuds-schwert-4826/,Freud`s Schwert,"Haase, Volkmar",Abstrakte Plastik|Freiplastik,Edelstahl|Beton,1988-1990,"Dorfplatz, Kladow"
Q110937064,4825,https://bildhauerei-in-berlin.de/bildwerk/skulptur-4825/,Skulptur,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl,1969-1970,"Hasenheger Weg 12-28, Hof der gleichnamigen Grundschule"
Q110938992,4828,https://bildhauerei-in-berlin.de/bildwerk/erektion-4828/,Erektion,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl|Beton,1972,"Greenwichpromenade, gegenüber der Schiffanlegestelle"
Q110943323,4818,https://bildhauerei-in-berlin.de/bildwerk/schwingend-4818/,Schwingend,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl,1968,"Ronnebypromenade, Dampferanlegestelle Wannseee"
Q110944687,4819,https://bildhauerei-in-berlin.de/bildwerk/fruchtbarkeitsschrein-4819/,Fruchtbarkeitsschrein,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Edelstahl,1968-1970,"Argentinische Allee 87, Grünfläche neben der Stadtbücherei"
Q110948966,4816,https://bildhauerei-in-berlin.de/bildwerk/freiplastik-mit-strahlungszentrum-4816/,Freiplastik mit Strahlungszentrum,"Haase, Volkmar",Freiplastik|Abstrakte Plastik,Stahl|Kunststein,1965-1966,"Malteserstraße 74, FU-Campus, Platz vor Haus G, Haus K und Haus Q"
Q110952608,4789,https://bildhauerei-in-berlin.de/bildwerk/steinskulptur-4789/,Steinskulptur,"Gross-Mario, Wolfgang",Freiplastik|Stele|Objekt|Abstrakte Plastik,Muschelkalk,1962,"Großer Tiergarten, südlich des Bundeskanzleramtes, östlich des Hauses der Kulturen der Welt"
Q110954197,4786,https://bildhauerei-in-berlin.de/bildwerk/steinskulptur-4786/,Steinskulptur,"Goeschl, Roland",Freiplastik|Abstrakte Plastik,Muschelkalk,1961-1962,"Großer Tiergarten, südlich des Bundeskanzleramtes, östlich des Hauses der Kulturen der Welt"
Q110955479,4788,https://bildhauerei-in-berlin.de/bildwerk/phoenix-4788/,Phoenix,"Graetz, Gidon",Abstrakte Plastik|Freiplastik|Brunnen,Edelstahl|Beton|Naturstein|Brunnentechnik|Bronze,2003,"Potsdamer Platz, Inge-Beisheim-Platz, Beisheim Center"
Q110961716,4783,https://bildhauerei-in-berlin.de/bildwerk/brunnenstele-4783/,Brunnenstele,"Gonda, Alexander",Brunnen|Abstrakte Plastik|Stele|Pfeiler,Bronze|Kupfer|Naturstein,1965-1966,"Kurfürstenstraße 84, Ecke Burggrafenstraße"
Q110965650,4737,https://bildhauerei-in-berlin.de/bildwerk/pyramide-4737/,Pyramide,"Erben, Josef",Freiplastik|Abstrakte Plastik,Edelstahl|Drahtseil|Edelstahl,1987,"Kurfürstendamm, Bleibtreustraße, auf dem westlichen Mittelstreifen"
Q110966597,4698,https://bildhauerei-in-berlin.de/bildwerk/aufschwingende-gruppe-4698/,Aufschwingende Gruppe,"Chrukin, Justus",Freiplastik|Abstrakte Plastik,Bronze|Beton,1964,"Blaschkoallee, am U-Bahnhof, Park am Buschkrug"
Q110969723,4664,https://bildhauerei-in-berlin.de/bildwerk/steinskulptur-und-brunnen-4664/,Steinskulptur und Brunnen,"Brandenburg, Paul",Freiplastik|Abstrakte Plastik|Brunnen,Muschelkalk,1983,"Wüsthoffstraße 15, vor dem Haupteingang St.-Joseph-Krankenhaus"
Q110983942,4657,https://bildhauerei-in-berlin.de/bildwerk/steinerne-pflanze-4657/,Steinerne Pflanze,"Brandenburg, Paul",Freiplastik|Abstrakte Plastik,Muschelkalk,1975,"Heerstraße 445, westlich der Kreuzung mit dem Magistratsweg, Ecke Semmelländerweg, Wohnanlage"
Q110990615,4654,https://bildhauerei-in-berlin.de/bildwerk/vier-elemente-saeule-4654/,Vier-Elemente-Säule,"Brandenburg, Paul",Skulptur,Naturstein|Kalkstein,1971,Emstaler Platz
